x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6
33.1614067025677,29.6983498098966,35.0863158370971,22.7136180934277,22.3969779942988,12.4605960532193,34.4454469442282,12.5493278565778,18.1721548102889,19.0777817160863,35.3393465712947,23.4179641357041
33.1609743220711,29.6984415269716,35.0864027896488,22.7147323963328,22.359748604184,12.3741646213046,34.448231808143,12.5462559301294,18.1720803646111,19.0776721320486,35.3393608648648,23.4181160048868
33.160737287033,29.6989894471602,35.0867029546216,22.7146472304774,22.3171412583055,12.3591102163418,34.4496123287919,12.5442816307544,18.1724097122896,19.0788644540241,35.3394025544444,23.4181499521159
33.1612232684176,29.6980996724192,35.0869185493045,22.7149277417914,22.2313393390422,12.3929633460775,34.4486201167983,12.5405486266873,18.1726932014306,19.0791098269781,35.3391488435744,23.4183286217426
33.1613531016797,29.6981121792931,35.0868018184817,22.714800290791,22.2047264981457,12.4593769307998,34.4415567108896,12.5459313469742,18.1712447863235,19.0813950115035,35.3375003184855,23.4162947658253
33.1618521855036,29.6977000480208,35.0862920144802,22.7155250939099,22.1758701623032,12.450851709562,34.4396354168371,12.5464587201557,18.1705509526065,19.0817446084064,35.3376908994206,23.416163145867
33.1625501881785,29.6979894928161,35.0862884410877,22.7159646211916,22.1175023686538,12.4054419305888,34.4392471081818,12.5473648729458,18.1702537654608,19.0819161312481,35.3374538643825,23.4157664992957
33.16279198774,29.6981240906015,35.0864480526209,22.7163171959216,21.9659452622426,12.3492985737918,34.4377248429623,12.5478011246176,18.1712435951927,19.0808065928663,35.337296635111,23.4155300598231
33.1626657278705,29.6992324378525,35.0867089102758,22.7167739946006,21.9032685527627,12.307933875167,34.411198359052,12.5668583247839,18.1710006045004,19.0795850881851,35.3367022608195,23.415795086436
33.1642296826695,29.700072185098,35.0865254761258,22.7168990633393,21.8123251172085,12.303628532729,34.4355033839371,12.545093386425,18.1707230710136,19.0799787569293,35.3367582439692,23.4157688815574
33.1642368294545,29.701103108844,35.0871948916604,22.7161820025708,21.7563735324774,12.3323166213396,34.4069781824695,12.5632271624039,18.1706200381955,19.079934685088,35.3362877472856,23.4160225924273
33.1641546414263,29.7008249797918,35.0866850876589,22.7170711817463,21.6705769733029,12.3300299479006,34.4331342246871,12.5512548085017,18.1702936683441,19.0800877454015,35.3361722075937,23.4161357498576
33.1643237820062,29.7017403638459,35.0878083240454,22.7157728491256,21.5966690910888,12.3165103150311,34.4325541439657,12.5571071321241,18.1715550759086,19.0778984469091,35.3373561916532,23.4139577671081
33.1650372693821,29.703169125294,35.0875581865681,22.7151868127501,21.5207404553968,12.2927133074514,34.4280409491954,12.560289833741,18.1720374839007,19.0770039076447,35.33771829543,23.4136319928221
33.1660783177404,29.7034139026826,35.0877392384565,22.7147264406786,21.4228265221397,12.2836050276651,34.4253847274118,12.5621876029593,18.17201544798,19.0772885879166,35.3375241411023,23.4132067591106
33.1658400915714,29.7036688046834,35.0877249448863,22.7150462593104,21.3490556199727,12.2840621241267,34.4321205723383,12.5500193080331,18.1722191313545,19.0770581040982,35.3375527282426,23.4131757897086
33.1645036427637,29.7033180166496,35.0878631160643,22.715324983928,21.3329169881586,12.2715525702135,34.4374687498307,12.5546554870632,18.1730630475579,19.0777513422498,35.3376920905514,23.4129792531192
33.1639199886499,29.703434151907,35.0881072978874,22.7146055408979,21.2338119240569,12.2676221362089,34.4118010712594,12.5750134021117,18.1726122045332,19.0775184761696,35.3375646395511,23.412946497021
33.1635709873124,29.7038319896091,35.0882097351401,22.7141719692704,21.0947789629117,12.2367697628535,34.4087541585588,12.5765979039178,18.1729933664035,19.077768613647,35.337557492766,23.4128321484599
33.1631493269934,29.7038838038008,35.0881275471118,22.7141052659431,20.9702372996225,12.2233900878583,34.4296775629759,12.5501866619167,18.1721542147234,19.0771647103088,35.3378397907762,23.4129727018996
33.1631302688999,29.7040868916098,35.0880346389059,22.7138408348956,20.941327362892,12.2156402928003,34.4336892916607,12.5519754426627,18.1725663459957,19.0774761910246,35.3374824515228,23.4129893777314
33.1625370857392,29.7043227355171,35.0879202903448,22.7140826344571,20.9128742248405,12.2362432830202,34.416734735218,12.5478725924683,18.1730832967823,19.0772046131921,35.3371274945311,23.4127880766187
33.1623179176638,29.7038278206511,35.0877225626246,22.7134954069507,20.8751010834951,12.2401105870901,34.4229357623952,12.5466269673875,18.1733149717315,19.0778317435818,35.3366176905296,23.412486720515
33.1624048702155,29.7038206738661,35.0878869386812,22.7135591324509,20.8360665345851,12.2647181592096,34.420775051043,12.5461374126104,18.1736193056624,19.0781164238536,35.3361865011638,23.4134175892701
33.1622214360654,29.704005299147,35.0877880748211,22.7132202557256,20.770693104873,12.2725712848684,34.4272667141463,12.5474682035466,18.1731243907964,19.0773415932392,35.3345534607758,23.4132949027931
33.1632207948441,29.7041619328531,35.0871805980903,22.713941485452,20.7350437498235,12.2943660014983,34.4322384942919,12.5531311373647,18.172858768618,19.0775548056604,35.3329085090793,23.4120728025465
33.1641474946412,29.7037849399407,35.0871317617257,22.713845599419,20.6633400552374,12.2867388929173,34.4335689874454,12.5548788240965,18.1730940169599,19.0777989874835,35.3327703379014,23.4119519027657
33.1641653616039,29.703733125749,35.0870114575104,22.7139194495314,20.6195683789583,12.2659950514751,34.4329591284529,12.5546840742034,18.1730427983335,19.0779371586615,35.3332074829213,23.4120388553174
33.1641248631552,29.7037384858378,35.0871115125013,22.7141302796909,20.5135470136071,12.2379936497964,34.4334200960898,12.5525087714984,18.173706258214,19.076718036242,35.3336231875861,23.4123378291594
33.1644607620533,29.7036944139965,35.0863837315552,22.714006402083,20.430082093061,12.2614163445083,34.4307829323997,12.5512491506302,18.1741219628788,19.0763726082971,35.3335005011091,23.4122127604207
33.1643011505202,29.7037748153285,35.0864706841069,22.7140534517514,20.363284666424,12.2507536389697,34.4318406565898,12.5476438953461,18.1741237495751,19.0763547413344,35.333486207539,23.412214547117
33.1643225908754,29.7037646907164,35.0863682468543,22.7141880495368,20.3405805213942,12.2337261257627,34.438755171143,12.5460418243601,18.1739474622101,19.0767001692794,35.3332265410149,23.4121162788223
33.1642987682585,29.703744441492,35.0860418770028,22.7142803621773,20.2938453115737,12.24249731552,34.4372686398488,12.5419994240561,18.174058832944,19.0765274553069,35.3332134385756,23.4120847138549
33.1658007842536,29.704304272989,35.0851783071405,22.7148008863564,20.1888995373752,12.2275292675435,34.4365241830709,12.5443382094695,18.1739266174203,19.0762975670539,35.3320532771329,23.4125379391413
33.1661700348154,29.7042024313018,35.0848626574666,22.7148366202817,20.0842086651774,12.2091855547532,34.4412422523466,12.5430505970265,18.1746716697636,19.0762106145022,35.3322498137222,23.4122758903555
